Ambient_Temperature_C,Age_yr,Maintenance_Count,No_of_Short_Circuits,Outages_hours_per_year,Current_A,Voltage_kV,Predicted_Hot_Spot_Temperature,Predicted_Acidity,Predicted_Moisture_Content,Predicted_Breakdown_Voltage,Predicted_Oil_Health_Score,Predicted_H2_ppm,Predicted_CH4_ppm,Predicted_C2H4_ppm,Predicted_C2H6_ppm,Predicted_C2H2_ppm,Predicted_CO_ppm,Predicted_CO2_ppm,Score_Ambient_Temp,Score_Age,Score_Maintenance,Score_ShortCircuit,Score_Hotspot,Score_Acidity,Score_Moisture,Score_BDV,Score_Oil,Score_H2,Score_CH4,Score_C2H4,Score_C2H6,Score_C2H2,Score_CO,Score_CO2,Health_Index,
21.69,29,4,2,79.85,190.53,10.68,39.92713165,0.720838606,29.87141609,38.47440338,53.82472992,129.6323242,59.68069458,22.23867226,44.81884384,49.54224396,518.0533447,3165.381592,1,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,57.33,
34.03,29,4,2,79.85,160,11.36,45.73866272,0.721354485,31.72135925,38.67562103,50.13970947,131.2001038,59.28607559,35.14417267,44.06629562,52.06787491,560.604248,3151.091553,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
29.36,29,4,2,79.85,192.65,11.13,40.48191833,0.724053681,30.91227341,37.85112,52.16167831,116.2247086,68.98619843,26.4469738,41.43326569,49.07429504,534.6639404,3170.625977,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
35.14,29,4,2,79.85,199.88,11.68,46.04206848,0.733372211,30.80518723,38.32217026,49.12879181,127.5009689,66.83289337,40.19123077,44.58134079,50.11860275,546.887207,3093.264648,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
33.96,29,4,2,79.85,168.05,11.19,45.68439484,0.72938621,30.30978012,37.2698555,48.10968018,130.6733856,73.44451141,33.51844025,46.37286377,49.33496475,564.7126465,3110.807617,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
27.03,29,4,2,79.85,210.97,11.24,40.29214096,0.725752771,28.99114418,37.33195114,54.11462402,112.3137665,56.17468262,23.97287369,42.31443405,51.10811996,559.7731934,3077.59668,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
18.14,29,4,2,79.85,205.39,10.1,40.21590042,0.721324801,28.40786934,38.10065842,54.52289581,111.1073074,43.41347122,27.66804314,39.12841034,50.88734436,562.5263672,2972.959229,1,3,3,2,1,4,3,3,3,2,1,1,1,4,2,2,57,
23.72,29,4,2,79.85,244.69,10.45,40.08606339,0.711539507,30.62435722,38.49446487,54.48802948,125.6807251,64.06298065,24.79769325,42.62981796,49.7920723,501.3517151,3147.531738,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
32.77,29,4,2,79.85,197.05,11.57,44.98758316,0.728886843,30.1601696,38.30763245,52.15153503,127.0066757,64.21212006,27.26855087,43.26352692,49.75922394,564.1856079,3071.865479,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
23.94,29,4,2,79.85,174.83,11.73,40.5967598,0.724163175,31.41486549,37.89042664,51.7730217,113.1831436,52.14349365,19.72273445,41.16995239,48.51805496,532.6499023,2844.150391,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
26.98,29,4,2,79.85,203.02,10.48,40.01602554,0.718384564,30.40526962,38.11886597,54.21933746,120.5932999,62.26427078,19.97670937,40.99593353,49.789814,535.531311,3037.01123,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
29.88,29,4,2,79.85,99.05,11.08,41.53586197,0.719688296,29.4487915,39.40014648,54.56597137,125.111145,62.50149536,26.34253693,39.17112732,48.05089188,597.6704102,3119.949463,2,3,3,2,1,4,3,3,3,2,2,1,1,3,3,2,53,
28.23,29,4,2,79.85,222.12,11.23,40.13595581,0.722021639,29.926651,38.68086624,53.07973099,117.5905914,58.72091293,26.07792664,44.01804352,52.73930359,536.907959,3037.727539,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
24.6,29,4,2,79.85,230.3,12.35,40.24052811,0.727041006,30.60715103,36.49359131,52.38389587,129.2516479,58.63895416,15.66690636,45.38243484,49.91314316,521.0839844,3110.352783,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
31.34,29,4,2,79.85,180.79,11.32,42.70428085,0.719488859,29.76209068,37.90884018,54.68323898,119.996582,71.28531647,21.75354958,44.81257629,53.97208405,509.8135376,3041.457031,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
28.64,29,4,2,79.85,146.67,11.09,40.92908096,0.723461092,31.72020912,38.08803177,53.63811874,115.7670746,60.04841232,36.4751358,41.87440491,50.27503586,541.1773682,3389.731201,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
34.02,29,4,2,79.85,146.03,10.73,46.12836456,0.719180048,30.54252815,38.40062714,51.58810806,124.6427994,64.11888885,38.84824371,46.63153839,49.81267929,551.6118774,3255.797607,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
27.84,29,4,2,79.85,212.87,10.52,40.72033691,0.72466898,30.11565018,37.14403915,52.43302536,130.9941559,64.4291687,14.46034431,45.00577545,49.72910309,495.2951965,3187.7229,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
33.26,29,4,2,79.85,219.99,10.96,44.85154724,0.725598574,30.66867065,38.49866104,51.5736618,117.4365387,67.47826385,31.16551781,43.71239853,54.12230682,566.6677856,3171.216064,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
30.76,29,4,2,79.85,208.4,10.81,43.02994537,0.719233453,31.24178886,38.35012817,53.83249283,121.8491821,68.42289734,28.77521133,42.14014816,50.36539841,539.2717285,3221.216553,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
41.28,29,4,2,79.85,170.61,11.12,52.63320923,0.726610243,30.19234085,38.41291809,49.47858429,119.0057144,84.52586365,49.60169983,48.65471649,57.1585083,572.6569214,3543.236328,3,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,45.33,
19.13,29,4,2,79.85,231.34,11.88,39.96345139,0.716897905,31.18281364,36.38784409,51.79547501,116.294487,59.58551025,20.13557434,41.57551575,49.93130112,522.3060303,3078.979248,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
26.24,29,4,2,79.85,167.29,10.73,40.25302124,0.726352572,29.92947388,37.93423843,53.53757858,124.5246429,67.75635529,25.62042618,42.55688095,52.91971207,590.7173462,3231.151367,2,3,3,2,1,4,3,3,3,2,2,1,1,4,3,2,51.33,
33.66,29,4,2,79.85,154.24,10.96,45.38414383,0.727754772,30.90903664,37.57136536,51.55516052,120.7374191,64.38505554,32.97462082,50.55600739,51.54191208,562.6853638,3306.515137,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
38,29,4,2,79.85,196.46,11.93,50.35897064,0.73725158,30.52180481,37.47467041,50.06843948,127.3155594,64.48034668,44.40909195,48.64324188,56.0028038,559.586853,3119.804688,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
26.31,29,4,2,79.85,181.23,10.82,40.44587326,0.711643338,29.10562706,38.59121704,53.916008,130.5135956,62.47288895,21.40533638,41.35883713,50.75543976,537.6992188,3129.283447,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
29.82,29,4,2,79.85,160.06,10.91,40.78535461,0.727365553,30.87377739,38.99865723,52.14624405,118.0275955,63.78493881,30.6580925,47.01049805,54.56936264,530.5311279,3152.360596,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
22.44,29,4,2,79.85,97.01,11.36,40.14412308,0.722089112,29.88108063,39.22360992,53.95975876,110.2321777,56.26884842,17.6204071,41.13887787,48.7061882,597.5879517,2911.865479,1,3,3,2,1,4,3,3,3,2,2,1,1,3,3,2,56.33,
26.02,29,4,2,79.85,190.83,11.46,40.00079346,0.724141061,30.79409218,38.61841583,55.45743179,119.8954086,56.98523331,19.55395126,41.01328278,51.51982117,527.0606689,3164.820313,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
22.22,29,4,2,79.85,135.04,11.36,40.20684052,0.720670462,30.40905952,39.04793549,52.26544189,108.3957214,56.63111115,19.44957924,38.45534515,50.69392776,543.463562,3034.168457,1,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,53,
24.05,29,4,2,79.85,166.44,10.72,39.97503662,0.726130128,30.29312897,39.77400208,54.66596603,119.582283,67.14768219,23.96255493,43.55311203,49.54304504,526.1438599,2833.378174,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
29.08,29,4,2,79.85,131.22,11.1,41.25806808,0.723492444,29.54822731,38.74850464,53.51888275,127.774765,71.30703735,31.79017639,37.14035797,51.41739655,525.8172607,3069.585205,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
41.04,29,4,2,79.85,255.81,10.13,50.46909332,0.724027872,30.42341232,38.64786148,52.1825943,134.7637177,66.27120209,47.8435936,46.90951538,53.55500031,573.5740356,3217.566162,3,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,45.33,
23.73,29,4,2,79.85,92.22,10.95,40.37353897,0.731217384,29.54112053,39.05171967,53.09257507,132.4468079,73.13828278,19.40391159,36.67459869,49.19450378,573.4072876,3118.108887,1,3,3,2,1,4,3,3,3,2,2,1,1,3,3,2,56.33,
28.59,29,4,2,79.85,178,10.86,40.25170135,0.716267586,30.93028069,38.61889648,54.14916992,118.3631821,64.41513824,24.2836628,43.23954391,55.21707535,542.604248,3124.434082,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
33.72,29,4,2,79.85,185.4,11.47,43.61414337,0.722505271,29.93462181,38.16789627,52.41699982,133.6914368,64.61245728,30.75447464,45.58444595,51.39234543,525.4519653,3113.61377,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
30.05,29,4,2,79.85,238.17,10.81,41.52714157,0.719657958,31.03660393,38.30882645,52.33209991,116.1401901,62.1251564,26.86464882,44.47208786,50.63595581,544.6796265,3067.086426,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
35.38,29,4,2,79.85,208.37,10.83,45.64883423,0.730009198,29.41864204,38.59669876,49.3613472,117.5828705,75.79284668,34.00651169,43.51849747,55.03054428,543.1397705,3185.330322,3,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,49,
34.94,29,4,2,79.85,228.12,11.52,46.68054199,0.7190997,29.81385612,39.21882248,53.16255188,115.8853073,69.83705139,35.47010803,45.48191071,52.33874512,541.7685547,3252.889648,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
35.82,29,4,2,79.85,108.7,11.5,47.10414886,0.731902838,30.86105347,39.04265213,51.16601944,111.4828415,76.99577332,37.15574265,52.75894165,50.1222496,533.3978882,3159.07251,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
35.6,29,4,2,79.85,333.71,11.05,46.79105759,0.737594843,30.21606445,37.80197144,51.11188126,125.7713318,75.22271729,21.09451675,45.99509048,50.03982925,578.6569214,3187.916992,3,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,45.33,
27.52,29,4,2,79.85,136.93,11.34,40.09727478,0.726988614,30.86232376,39.40898895,53.10504532,112.5596542,58.35658264,21.70682144,39.61655426,52.1764183,547.5024414,2938.063477,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
27.76,29,4,2,79.85,126.01,11.51,39.96358109,0.721901119,31.42717171,36.3467865,53.9166832,101.6013412,64.86351776,17.23609352,44.26932144,49.76197052,513.8964233,3090.259277,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
37.35,29,4,2,79.85,290.92,11.08,46.43251801,0.72633332,31.11690903,38.57097244,54.30535889,135.6786041,70.21185303,32.09968567,45.284935,53.26447296,532.4419556,3071.748535,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
33.51,29,4,2,79.85,191.45,11.29,44.6038475,0.724680126,30.24967575,37.33873367,52.10313797,119.8153763,66.63362122,34.98442841,48.30698395,49.0914917,548.1685181,3155.656982,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
38.18,29,4,2,79.85,185.4,11.29,50.58650589,0.731046975,29.87163353,38.12417603,49.41011047,116.4595184,63.80141449,43.09285355,46.92935181,51.76945496,552.9778442,3095.620605,3,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,49,
30.89,29,4,2,79.85,205.5,11.42,41.46131134,0.721597195,30.20754433,39.12275696,53.94932175,123.7480011,55.54688263,22.70802689,45.28035736,47.07248306,562.4786987,3015.669189,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
27.46,29,4,2,79.85,287.38,11.76,40.0763092,0.725918114,30.32880783,38.23538971,55.2036705,110.6953278,75.25666046,18.92228889,50.67238617,56.68768692,517.9147339,2910.718506,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
25.65,29,4,2,79.85,259.89,11.71,40.08275986,0.711676359,29.02542305,38.71912766,53.66286469,125.9662933,51.21338272,23.69562531,44.16145706,49.3255806,527.5681152,3097.100098,2,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,54,
31.32,29,4,2,79.85,227.6,10.87,42.66724777,0.721595943,30.15429688,38.17891693,51.57017517,114.9847183,62.31408691,21.69670486,40.2080307,50.56979752,525.3060913,2972.239502,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
30.25,29,4,2,79.85,162.3,11.48,41.77201462,0.724110007,30.84787941,38.1440239,53.94908524,120.5516663,62.80081177,16.52931404,44.60676575,53.22373199,536.1223755,3058.894775,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
31.26,29,4,2,79.85,189.39,11.91,42.75979614,0.724788368,30.59941101,38.31464386,51.34326553,124.701828,70.36199188,28.10686302,44.54986572,53.1939621,571.7576294,3123.797607,2,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,48.67,
23.54,29,4,2,79.85,264.13,11.62,39.84306717,0.720400989,30.33413887,39.37218475,52.06723785,121.6172333,59.38134384,23.89243126,44.08146286,46.94539261,574.2686157,3139.023438,1,3,3,2,1,4,4,3,3,2,2,1,1,3,3,2,53.67,
26.68,29,4,2,79.85,130.15,10.55,40.2142334,0.726266623,29.00135994,38.54833221,51.90091324,113.7904129,68.84864807,19.17745399,39.95715332,51.14892578,505.5001221,3063.221436,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
24.73,29,4,2,79.85,158.19,11.51,39.96602249,0.723958194,30.48287773,37.7299881,51.79337311,121.5219574,57.68083191,18.00194359,46.67894745,52.6519165,530.177063,3114.263916,1,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,53,
36.72,29,4,2,79.85,168.93,11.93,46.7098732,0.730231583,31.39853859,39.27476501,49.78764725,127.880394,66.31758118,35.1894455,46.8258934,51.11359787,537.178833,3178.802002,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
35.51,29,4,2,79.85,119.5,10.42,47.27666855,0.730031431,31.12568665,37.41178894,51.25402832,123.6830368,73.92004395,36.39519882,49.49517441,54.50858688,497.5766296,3189.26123,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
27.66,29,4,2,79.85,257.85,10.45,40.15365601,0.717049837,30.17374229,37.71340561,53.690979,117.8832321,59.16009903,21.21870804,40.48249817,50.35936737,532.8190918,2969.730713,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
